npsn,name,jenjang,provinsi,kabupaten,kecamatan,provinceCode,regencyCode,districtCode
50101700,SMAS TAMAN SASTRA,SMA,Bali,Kab. Badung,Kuta Selatan,220000,220400,220401
50102090,SMAS DWIJENDRA,SMA,Bali,Kab. Gianyar,Gianyar,220000,220500,220503
50102080,SMAN 1 PAYANGAN,SMA,Bali,Kab. Gianyar,Payangan,220000,220500,220507
50103610,SMAN 1 PETANG,SMA,Bali,Kab. Badung,Petang,220000,220400,220406
69878241,SMA NEGERI KILMURI,SMA,Maluku,Kab. Seram Bagian Timur,Bula,210000,210600,210603
50102078,SMAN 1 BLAHBATUH,SMA,Bali,Kab. Gianyar,Blahbatuh,220000,220500,220502
69725963,SMA NEGERI SIWALALAT,SMA,Maluku,Kab. Seram Bagian Timur,Siwalalat,210000,210600,210607
50101696,SMAN 1 KUTA UTARA,SMA,Bali,Kab. Badung,Kuta Utara,220000,220400,220403
50102079,SMAN 1 GIANYAR,SMA,Bali,Kab. Gianyar,Gianyar,220000,220500,220503
50101702,SMAS WIDYA BRATA MENGWI,SMA,Bali,Kab. Badung,Mengwi,220000,220400,220404
69872005,SMA NEGERI TEOR,SMA,Maluku,Kab. Seram Bagian Timur,Teor,210000,210600,210610
50101667,SMAS KATOLIK THOMAS AQUINO,SMA,Bali,Kab. Badung,Mengwi,220000,220400,220404
50102365,SMAN 2 SEMARAPURA,SMA,Bali,Kab. Klungkung,Klungkung,220000,220600,220603
50102082,SMAN 1 TAMPAKSIRING,SMA,Bali,Kab. Gianyar,Tampak siring,220000,220500,220504
50103878,SMA Jembatan Budaya,SMA,Bali,Kab. Badung,Kuta,220000,220400,220402
50101699,SMAS DWIJENDRA BUALU,SMA,Bali,Kab. Badung,Kuta Selatan,220000,220400,220401
69943689,SMA INSAN CITA KWAOS,SMA,Maluku,Kab. Seram Bagian Timur,Siritaun Wida Timur,210000,210600,210614
50105536,SMAN SATU ATAP KLUMPU,SMA,Bali,Kab. Klungkung,Nusapenida,220000,220600,220601
50102091,SMAS KERTA WISATA,SMA,Bali,Kab. Gianyar,Ubud,220000,220500,220505
50102081,SMAN 1 SUKAWATI,SMA,Bali,Kab. Gianyar,Sukawati,220000,220500,220501
50102787,SMAS PGRI 1 AMLAPURA,SMA,Bali,Kab. Karang Asem,Karangasem,220000,220800,220804
50102379,SMAN 1 BANJARANGKAN,SMA,Bali,Kab. Klungkung,Banjarangkan,220000,220600,220602
50102578,SMAN 1 KINTAMANI,SMA,Bali,Kab. Bangli,Kintamani,220000,220700,220704
50103787,SMAS SWASTYASTU ABANG,SMA,Bali,Kab. Karang Asem,Abang,220000,220800,220805
50102568,SMAN 1 BANGLI,SMA,Bali,Kab. Bangli,Bangli,220000,220700,220702
50102366,SMAN 1 SEMARAPURA,SMA,Bali,Kab. Klungkung,Klungkung,220000,220600,220603
50102575,SMAN 2 BANGLI,SMA,Bali,Kab. Bangli,Bangli,220000,220700,220702
50102786,SMAS PARISADHA AMLAPURA,SMA,Bali,Kab. Karang Asem,Karangasem,220000,220800,220804
50102576,SMAN 1 TEMBUKU,SMA,Bali,Kab. Bangli,Tembuku,220000,220700,220703
50205318,SMAN 1 MOYO UTARA,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Moyo Utara,230000,230400,230423
50203315,SMAS SAMAWA UTAN,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Utan,230000,230400,230429
50103361,SMAN 3 AMLAPURA,SMA,Bali,Kab. Karang Asem,Karangasem,220000,220800,220804
50203307,SMAN 1 LUNYUK,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Lunyuk,230000,230400,230402
50103673,SMAS PARIWISATA MAHARDIKA ABANG,SMA,Bali,Kab. Karang Asem,Abang,220000,220800,220805
50105402,SMAS GURUKULA,SMA,Bali,Kab. Bangli,Bangli,220000,220700,220702
50103665,SMAS DHARMA KIRTI SENGKIDU,SMA,Bali,Kab. Karang Asem,Manggis,220000,220800,220803
50103745,SMAN 1 BEBANDEM,SMA,Bali,Kab. Karang Asem,Bebandem,220000,220800,220806
50104096,SMAN SATU ATAP NUSA PENIDA,SMA,Bali,Kab. Klungkung,Nusapenida,220000,220600,220601
50102779,SMAN 2 AMLAPURA,SMA,Bali,Kab. Karang Asem,Karangasem,220000,220800,220804
69759050,SMAS GIRI NATHA KARANGASEM,SMA,Bali,Kab. Karang Asem,Karangasem,220000,220800,220804
69768248,SMAN 1 LABUHAN BADAS,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Labuhan Badas,230000,230400,230415
50102577,SMAN 1 SUSUT,SMA,Bali,Kab. Bangli,Susut,220000,220700,220701
50103672,SMAS PARIWISATA KERTA WISATA,SMA,Bali,Kab. Karang Asem,Karangasem,220000,220800,220804
50102380,SMAS WISATA DARMA,SMA,Bali,Kab. Klungkung,Nusapenida,220000,220600,220601
50203310,SMAN 1 SUMBAWA BESAR,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Sumbawa,230000,230400,230408
50103671,SMAN 1 RENDANG,SMA,Bali,Kab. Karang Asem,Rendang,220000,220800,220801
50102790,SMAN 1 AMLAPURA,SMA,Bali,Kab. Karang Asem,Karangasem,220000,220800,220804
50203323,SMAS MUHAMMADIYAH ALAS,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Alas,230000,230400,230405
50203324,SMAS MUHAMMADIYAH SUMBAWA,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Sumbawa,230000,230400,230408
69851857,SMAN 1 ROPANG,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Ropang,230000,230400,230411
50103669,SMAN 1 KUBU,SMA,Bali,Kab. Karang Asem,Kubu,220000,220800,220808
50203305,SMAN 1 EMPANG,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Empang,230000,230400,230414
50102378,SMAN 1 NUSA PENIDA,SMA,Bali,Kab. Klungkung,Nusapenida,220000,220600,220601
69754069,SMAS GARUDA BATUROTOK,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Batulanteh,230000,230400,230407
50102781,SMAN 1 SELAT,SMA,Bali,Kab. Karang Asem,Selat,220000,220800,220807
50103856,SMAS SARASWATI SELAT,SMA,Bali,Kab. Karang Asem,Selat,220000,220800,220807
50103670,SMAN 1 MANGGIS,SMA,Bali,Kab. Karang Asem,Manggis,220000,220800,220803
50102780,SMAN 1 SIDEMEN,SMA,Bali,Kab. Karang Asem,Sidemen,220000,220800,220802
50103667,SMAS JAGADITHA BUGBUG,SMA,Bali,Kab. Karang Asem,Karangasem,220000,220800,220804
50205622,SMAS MUHAMMADIYAH SAPE,SMA,Nusa Tenggara Barat,Kab. Bima,Sape,230000,230600,230606
50219566,SMAN 1 ORONG TELU,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Orong Telu,230000,230400,230428
50220487,SMAS PGRI BELO,SMA,Nusa Tenggara Barat,Kab. Bima,Palibelo,230000,230600,230618
50205478,SMAN 1 LABANGKA,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Labangka,230000,230400,230419
69948450,SMA NAHDLATUL WATHAN LAMBU,SMA,Nusa Tenggara Barat,Kab. Bima,Lambu,230000,230600,230610
50203313,SMAN 3 SUMBAWA BESAR,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Sumbawa,230000,230400,230408
50222191,SMAS GOTONG ROYONG KAE,SMA,Nusa Tenggara Barat,Kab. Bima,Langgudu,230000,230600,230614
50205619,SMAS PGRI BOLO,SMA,Nusa Tenggara Barat,Kab. Bima,Bolo,230000,230600,230602
69734431,SMAN 2 MANGGELEWA,SMA,Nusa Tenggara Barat,Kab. Dompu,Manggelewa,230000,230500,230508
50204019,SMAS MUHAMMADIYAH DENA,SMA,Nusa Tenggara Barat,Kab. Bima,Mada pangga,230000,230600,230613
50203684,SMAN 2 DOMPU,SMA,Nusa Tenggara Barat,Kab. Dompu,Dompu,230000,230500,230502
50203687,SMAN 1 PAJO,SMA,Nusa Tenggara Barat,Kab. Dompu,Pajo,230000,230500,230507
50203690,SMAN 1 HUU,SMA,Nusa Tenggara Barat,Kab. Dompu,Hu`u,230000,230500,230501
50203686,SMAN 1 PEKAT,SMA,Nusa Tenggara Barat,Kab. Dompu,Pekat,230000,230500,230506
69901106,SMA IT ADDAKWAH,SMA,Nusa Tenggara Barat,Kab. Dompu,Dompu,230000,230500,230502
50203314,SMAN 1 ALAS,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Alas,230000,230400,230405
50203321,SMAS ISLAM SUMBAWA BESAR,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Sumbawa,230000,230400,230408
50228887,SMAN 2 LANGGUDU,SMA,Nusa Tenggara Barat,Kab. Bima,Langgudu,230000,230600,230614
50203689,SMAN 1 KEMPO,SMA,Nusa Tenggara Barat,Kab. Dompu,Kempo,230000,230500,230505
50203693,SMAS TRI DHARMA KOSGORO DOMPU,SMA,Nusa Tenggara Barat,Kab. Dompu,Dompu,230000,230500,230502
50203691,SMAN 1 DOMPU,SMA,Nusa Tenggara Barat,Kab. Dompu,Dompu,230000,230500,230502
50205612,SMAN 1 MONTA,SMA,Nusa Tenggara Barat,Kab. Bima,Monta,230000,230600,230601
50203309,SMAN 1 PLAMPANG,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Plampang,230000,230400,230413
50220372,SMAS IT UTSMAN BIN AFFAN,SMA,Nusa Tenggara Barat,Kab. Dompu,Dompu,230000,230500,230502
50220373,SMAS NURUL FADILLAH,SMA,Nusa Tenggara Barat,Kab. Dompu,Dompu,230000,230500,230502
50205317,SMAN 1 ALAS BARAT,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Alas Barat,230000,230400,230416
69952824,SMA NEGERI 3 LANGGUDU,SMA,Nusa Tenggara Barat,Kab. Bima,Langgudu,230000,230600,230614
50205618,SMAS PGRI WOHA,SMA,Nusa Tenggara Barat,Kab. Bima,Woha,230000,230600,230603
50205611,SMAN 1 LANGGUDU,SMA,Nusa Tenggara Barat,Kab. Bima,Langgudu,230000,230600,230614
50203322,SMAS K ST GREGORIUS SUMBAWA,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Sumbawa,230000,230400,230408
50203696,SMAS IT RANGGO,SMA,Nusa Tenggara Barat,Kab. Dompu,Pajo,230000,230500,230507
69861071,SMAS AR-RAHIM,SMA,Nusa Tenggara Barat,Kab. Dompu,Dompu,230000,230500,230502
50219662,SMAS SYEKH ZAINUDDIN,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Batulanteh,230000,230400,230407
50205624,SMAS PGRI WERA,SMA,Nusa Tenggara Barat,Kab. Bima,Wera,230000,230600,230607
50220374,SMAN 1 MANGGELEWA,SMA,Nusa Tenggara Barat,Kab. Dompu,Manggelewa,230000,230500,230508
50203312,SMAN 2 SUMBAWA BESAR,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Sumbawa,230000,230400,230408
50203306,SMAN 1 LAPE,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Lape,230000,230400,230430
50220468,SMAN 1 TAMBORA,SMA,Nusa Tenggara Barat,Kab. Bima,Tambora,230000,230600,230611
50220464,SMAN 2 WOHA,SMA,Nusa Tenggara Barat,Kab. Bima,Woha,230000,230600,230603
50222185,SMAN 2 SOROMANDI,SMA,Nusa Tenggara Barat,Kab. Bima,Soromandi,230000,230600,230615
69883626,SMA HARAPAN INSAN,SMA,Nusa Tenggara Barat,Kab. Dompu,Manggelewa,230000,230500,230508
69763282,SMAN 2 MADAPANGGA,SMA,Nusa Tenggara Barat,Kab. Bima,Mada pangga,230000,230600,230613
69762748,SMAN 3 WERA,SMA,Nusa Tenggara Barat,Kab. Bima,Wera,230000,230600,230607
50222282,SMAS PGRI LAMBU,SMA,Nusa Tenggara Barat,Kab. Bima,Lambu,230000,230600,230610
60730374,SMAN 3 DOMPU,SMA,Nusa Tenggara Barat,Kab. Dompu,Dompu,230000,230500,230502
50220376,SMAN 2 KILO,SMA,Nusa Tenggara Barat,Kab. Dompu,Kilo,230000,230500,230504
50203326,SMAN 4 SUMBAWA BESAR,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Sumbawa,230000,230400,230408
50204013,SMAN 1 WAWO,SMA,Nusa Tenggara Barat,Kab. Bima,Wawo,230000,230600,230605
69755451,SMAN 3 BOLO,SMA,Nusa Tenggara Barat,Kab. Bima,Bolo,230000,230600,230602
60726645,SMAS HARAPAN,SMA,Nusa Tenggara Barat,Kab. Bima,Soromandi,230000,230600,230615
50205621,SMAS PGRI SAPE,SMA,Nusa Tenggara Barat,Kab. Bima,Sape,230000,230600,230606
50203308,SMAN 1 MOYO HULU,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Moyo Hulu,230000,230400,230410
50220488,SMAN 1 LAMBITU,SMA,Nusa Tenggara Barat,Kab. Bima,Lambitu,230000,230600,230617
50203692,SMAN 2 KEMPO,SMA,Nusa Tenggara Barat,Kab. Dompu,Kempo,230000,230500,230505
50220718,SMAN 3 WOJA,SMA,Nusa Tenggara Barat,Kab. Dompu,Woja,230000,230500,230503
50205620,SMAS MAHDAR BOLO,SMA,Nusa Tenggara Barat,Kab. Bima,Bolo,230000,230600,230602
50220420,SMAN 1 MARONGE,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Maronge,230000,230400,230424
50205625,SMAS DARUL HUSNA AMBALAWI,SMA,Nusa Tenggara Barat,Kab. Bima,Ambalawi,230000,230600,230612
50204014,SMAN 1 SOROMANDI,SMA,Nusa Tenggara Barat,Kab. Bima,Soromandi,230000,230600,230615
50204010,SMAN 1 MADAPANGGA,SMA,Nusa Tenggara Barat,Kab. Bima,Mada pangga,230000,230600,230613
50203311,SMAN 1 UTAN,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Utan,230000,230400,230429
50203685,SMAN 1 WOJA,SMA,Nusa Tenggara Barat,Kab. Dompu,Woja,230000,230500,230503
50220486,SMAN 1 DONGGO,SMA,Nusa Tenggara Barat,Kab. Bima,Donggo,230000,230600,230608
50203688,SMAN 1 KILO,SMA,Nusa Tenggara Barat,Kab. Dompu,Kilo,230000,230500,230504
50203697,SMAS AR RAHMAH DOMPU,SMA,Nusa Tenggara Barat,Kab. Dompu,Woja,230000,230500,230503
50204015,SMAN 1 PALIBELO,SMA,Nusa Tenggara Barat,Kab. Bima,Palibelo,230000,230600,230618
50205609,SMAN 1 WERA,SMA,Nusa Tenggara Barat,Kab. Bima,Wera,230000,230600,230607
69756206,SMAS IHYA ULUMUDDIN,SMA,Nusa Tenggara Barat,Kab. Bima,Ambalawi,230000,230600,230612
50204018,SMAS PGRI MONTA,SMA,Nusa Tenggara Barat,Kab. Bima,Monta,230000,230600,230601
50203663,SMAN 2 WOJA,SMA,Nusa Tenggara Barat,Kab. Dompu,Woja,230000,230500,230503
50204007,SMAN 1 BOLO,SMA,Nusa Tenggara Barat,Kab. Bima,Bolo,230000,230600,230602
50220377,SMAN 2 PEKAT,SMA,Nusa Tenggara Barat,Kab. Dompu,Pekat,230000,230500,230506
50204008,SMAN 1 SAPE,SMA,Nusa Tenggara Barat,Kab. Bima,Sape,230000,230600,230606
69756871,SMAS MUHAMMADIYAH RITE,SMA,Nusa Tenggara Barat,Kab. Bima,Ambalawi,230000,230600,230612
50205617,SMAS MUHAMMADIYAH WOHA,SMA,Nusa Tenggara Barat,Kab. Bima,Woha,230000,230600,230603
69768249,SMAN 1 RHEE,SMA,Nusa Tenggara Barat,Kab. Sumbawa,Rhee,230000,230400,230421
50203695,SMAS PGRI DOMPU,SMA,Nusa Tenggara Barat,Kab. Dompu,Dompu,230000,230500,230502
50220494,SMAS AL MALIKI,SMA,Nusa Tenggara Barat,Kab. Bima,Woha,230000,230600,230603
69894451,SMA NEGERI 3 DONGGO,SMA,Nusa Tenggara Barat,Kab. Bima,Donggo,230000,230600,230608
50220477,SMAN 3 PEKAT,SMA,Nusa Tenggara Barat,Kab. Dompu,Pekat,230000,230500,230506
50204011,SMAN 1 LAMBU,SMA,Nusa Tenggara Barat,Kab. Bima,Lambu,230000,230600,230610
69831629,SMA NEGERI 2 DONGGO,SMA,Nusa Tenggara Barat,Kab. Bima,Donggo,230000,230600,230608
50220467,SMAN 2 BOLO,SMA,Nusa Tenggara Barat,Kab. Bima,Bolo,230000,230600,230602
50204029,SMAN 2 SAPE,SMA,Nusa Tenggara Barat,Kab. Bima,Sape,230000,230600,230606
50204306,SMA NEGERI 1 JEREWEH,SMA,Nusa Tenggara Barat,Kab. Sumbawa Barat,Jereweh,230000,230700,230701
60724899,SMAS AL MAARIF DARUSSALAM,SMA,Nusa Tenggara Barat,Kab. Lombok Utara,Gangga,230000,230800,230802
50220489,SMAN 2 WERA,SMA,Nusa Tenggara Barat,Kab. Bima,Wera,230000,230600,230607
50205597,SMA NEGERI 1 SETELUK,SMA,Nusa Tenggara Barat,Kab. Sumbawa Barat,Seteluk,230000,230700,230703
50219460,SMAN 1 PEMENANG,SMA,Nusa Tenggara Barat,Kab. Lombok Utara,Pemenang,230000,230800,230804
50205610,SMAN 1 BELO,SMA,Nusa Tenggara Barat,Kab. Bima,Belo,230000,230600,230604
50220490,SMAN 2 WAWO,SMA,Nusa Tenggara Barat,Kab. Bima,Wawo,230000,230600,230605
50204027,SMAS KAE WOHA,SMA,Nusa Tenggara Barat,Kab. Bima,Woha,230000,230600,230603
69822781,SMAS ISLAM BANI HASYIM,SMA,Nusa Tenggara Barat,Kab. Bima,Lambu,230000,230600,230610
69807689,SMA NEGERI 2 BAYAN,SMA,Nusa Tenggara Barat,Kab. Lombok Utara,Bayan,230000,230800,230803
50204304,SMA AL-IKHLAS TALIWANG,SMA,Nusa Tenggara Barat,Kab. Sumbawa Barat,Taliwang,230000,230700,230702
50204322,SMA NEGERI 1 TALIWANG,SMA,Nusa Tenggara Barat,Kab. Sumbawa Barat,Taliwang,230000,230700,230702
69856917,SMA KARYA LOTARA,SMA,Nusa Tenggara Barat,Kab. Lombok Utara,Bayan,230000,230800,230803
50200385,SMAN 1 KAYANGAN,SMA,Nusa Tenggara Barat,Kab. Lombok Utara,Kayangan,230000,230800,230805
50205585,SMA NEGERI 1 SEKONGKANG,SMA,Nusa Tenggara Barat,Kab. Sumbawa Barat,Sekongkang,230000,230700,230705
50200377,SMAN 1 TANJUNG,SMA,Nusa Tenggara Barat,Kab. Lombok Utara,Tanjung,230000,230800,230801
50220688,SMA AL - MUHAJIRIN SELOTO,SMA,Nusa Tenggara Barat,Kab. Sumbawa Barat,Taliwang,230000,230700,230702
50222189,SMAN 3 SAPE,SMA,Nusa Tenggara Barat,Kab. Bima,Sape,230000,230600,230606
50204028,SMAS MUHAMMADIYAH BOLO,SMA,Nusa Tenggara Barat,Kab. Bima,Bolo,230000,230600,230602
69790721,SMAN 2 MONTA,SMA,Nusa Tenggara Barat,Kab. Bima,Monta,230000,230600,230601
50204016,SMAN 1 AMBALAWI,SMA,Nusa Tenggara Barat,Kab. Bima,Ambalawi,230000,230600,230612
50205409,SMAS ISLAM AL IKHWAN,SMA,Nusa Tenggara Barat,Kab. Lombok Utara,Kayangan,230000,230800,230805
50220506,SMA NEGERI 2 TALIWANG,SMA,Nusa Tenggara Barat,Kab. Sumbawa Barat,Taliwang,230000,230700,230702
50204017,SMAN 1 WOHA,SMA,Nusa Tenggara Barat,Kab. Bima,Woha,230000,230600,230603
50205583,SMA NEGERI 1 BRANG REA,SMA,Nusa Tenggara Barat,Kab. Sumbawa Barat,Brang Rea,230000,230700,230704
50205613,SMAN 2 LAMBU,SMA,Nusa Tenggara Barat,Kab. Bima,Lambu,230000,230600,230610
50200365,SMAN 1 BAYAN,SMA,Nusa Tenggara Barat,Kab. Lombok Utara,Bayan,230000,230800,230803
50204307,SMA NEGERI 1 POTO TANO,SMA,Nusa Tenggara Barat,Kab. Sumbawa Barat,Poto Tano,230000,230700,230708
50220485,SMAN 1 PARADO,SMA,Nusa Tenggara Barat,Kab. Bima,Parado,230000,230600,230616
50204305,SMA MUHAMMADIYAH TALIWANG,SMA,Nusa Tenggara Barat,Kab. Sumbawa Barat,Taliwang,230000,230700,230702
50204009,SMAN 1 SANGGAR,SMA,Nusa Tenggara Barat,Kab. Bima,Sanggar,230000,230600,230609
69725644,SMAS ISLAM ISLAHUL UMMAH,SMA,Nusa Tenggara Barat,Kab. Lombok Utara,Gangga,230000,230800,230802
50200375,SMAN 1 GANGGA,SMA,Nusa Tenggara Barat,Kab. Lombok Utara,Gangga,230000,230800,230802
50204500,SMAS AL MA ARIF MATARAM,SMA,Nusa Tenggara Barat,Kota Mataram,Selaparang,230000,236000,236005
50204739,SMAS DARUL FUR QAN,SMA,Nusa Tenggara Barat,Kota Bima,RasanaE Timur,230000,236100,236102
50204517,SMAN 2 MATARAM,SMA,Nusa Tenggara Barat,Kota Mataram,Sekarbela,230000,236000,236004
50219694,SMAS AL IKHWAN,SMA,Nusa Tenggara Barat,Kota Bima,RasanaE Barat,230000,236100,236101
50204494,SMAS KATOLIK KUSUMA CAKRANEGARA,SMA,Nusa Tenggara Barat,Kota Mataram,Cakranegara,230000,236000,236003
50204515,SMAN 5 MATARAM,SMA,Nusa Tenggara Barat,Kota Mataram,Selaparang,230000,236000,236005
50204715,SMAN 5 KOTA BIMA,SMA,Nusa Tenggara Barat,Kota Bima,Asakota,230000,236100,236103
50204737,SMAS PGRI,SMA,Nusa Tenggara Barat,Kota Bima,Raba,230000,236100,236104
50204728,SMAS AL MA ARIF,SMA,Nusa Tenggara Barat,Kota Bima,Mpunda,230000,236100,236105
50300260,SMA SWASTA ADVENT PONAIN,SMA,Nusa Tenggara Timur,Kab. Kupang,Amarasi,240000,240100,240113
50204495,SMAS JANAMARGA MATARAM,SMA,Nusa Tenggara Barat,Kota Mataram,Mataram,230000,236000,236002
50200366,SMAS PARIWISATA TANJUNG,SMA,Nusa Tenggara Barat,Kab. Lombok Utara,Pemenang,230000,230800,230804
50204492,SMAS MODEL NURUL JANNAH,SMA,Nusa Tenggara Barat,Kota Mataram,Ampenan,230000,236000,236001
50204733,SMAS MUHAMMADIYAH,SMA,Nusa Tenggara Barat,Kota Bima,RasanaE Barat,230000,236100,236101
50204736,SMAS SALAHUDDIN KOTA BIMA,SMA,Nusa Tenggara Barat,Kota Bima,Raba,230000,236100,236104
50306571,SMAN 1 FATULEU,SMA,Nusa Tenggara Timur,Kab. Kupang,Fatuleu,240000,240100,240116
50204501,SMAS 45 MATARAM,SMA,Nusa Tenggara Barat,Kota Mataram,Cakranegara,230000,236000,236003
50204730,SMAN 3 KOTA BIMA,SMA,Nusa Tenggara Barat,Kota Bima,Raba,230000,236100,236104
69948127,SMA ITTIHADUL FALAH,SMA,Nusa Tenggara Barat,Kab. Lombok Utara,Kayangan,230000,230800,230805
50204732,SMAN 1 KOTA BIMA,SMA,Nusa Tenggara Barat,Kota Bima,Raba,230000,236100,236104
50204493,SMAS KERTYA WISATA MATARAAM,SMA,Nusa Tenggara Barat,Kota Mataram,Mataram,230000,236000,236002
50204499,SMAS DARUL FALAH,SMA,Nusa Tenggara Barat,Kota Mataram,Mataram,230000,236000,236002
50204729,SMAN 4 KOTA BIMA,SMA,Nusa Tenggara Barat,Kota Bima,Mpunda,230000,236100,236105
60726859,SMAN 2 TANJUNG,SMA,Nusa Tenggara Barat,Kab. Lombok Utara,Tanjung,230000,230800,230801
50204489,SMAS NW MATARAM,SMA,Nusa Tenggara Barat,Kota Mataram,Selaparang,230000,236000,236005
69873697,SMA AL-IKHLAS KOTA BIMA,SMA,Nusa Tenggara Barat,Kota Bima,RasanaE Timur,230000,236100,236102
50204491,SMAS MUHAMMADIYAH MATARAM,SMA,Nusa Tenggara Barat,Kota Mataram,Selaparang,230000,236000,236005
50204735,SMAS SINAR JAYA,SMA,Nusa Tenggara Barat,Kota Bima,RasanaE Barat,230000,236100,236101
50204512,SMAN 3 MATARAM,SMA,Nusa Tenggara Barat,Kota Mataram,Selaparang,230000,236000,236005
50204497,SMAS HANG TUAH 3 MATARAM,SMA,Nusa Tenggara Barat,Kota Mataram,Ampenan,230000,236000,236001
50204502,SMAS TRISAKTI MATARAM,SMA,Nusa Tenggara Barat,Kota Mataram,Ampenan,230000,236000,236001
69948934,SMAS ISLAM AL-KHITHAB AL-ISLAMY,SMA,Nusa Tenggara Barat,Kota Bima,Raba,230000,236100,236104
50204516,SMAN 4 MATARAM,SMA,Nusa Tenggara Barat,Kota Mataram,Sandubaya,230000,236000,236006
50204511,SMAN 8 MATARAM,SMA,Nusa Tenggara Barat,Kota Mataram,Sandubaya,230000,236000,236006
50204727,SMAS AL HIDAYAH,SMA,Nusa Tenggara Barat,Kota Bima,Mpunda,230000,236100,236105
50204498,SMAS DARUL HIKMAH,SMA,Nusa Tenggara Barat,Kota Mataram,Mataram,230000,236000,236002
50204513,SMAN 7 MATARAM,SMA,Nusa Tenggara Barat,Kota Mataram,Ampenan,230000,236000,236001
50204490,SMAS NASIONAL MATARAM,SMA,Nusa Tenggara Barat,Kota Mataram,Selaparang,230000,236000,236005
69945394,SMA ISLAM TERPADU PUTRA ABU HURAIRAH,SMA,Nusa Tenggara Barat,Kota Mataram,Selaparang,230000,236000,236005
50204731,SMAN 2 KOTA BIMA,SMA,Nusa Tenggara Barat,Kota Bima,Mpunda,230000,236100,236105
50204503,SMAN 1 MATARAM,SMA,Nusa Tenggara Barat,Kota Mataram,Selaparang,230000,236000,236005
50204734,SMAS YASIM,SMA,Nusa Tenggara Barat,Kota Bima,Raba,230000,236100,236104
50204488,SMAS SARASWATI MATARAM,SMA,Nusa Tenggara Barat,Kota Mataram,Mataram,230000,236000,236002
50219668,SMAS ISLAM TERPADU,SMA,Nusa Tenggara Barat,Kota Mataram,Mataram,230000,236000,236002
69930602,SMA IT NURUL HUDA NW,SMA,Nusa Tenggara Barat,Kota Bima,Asakota,230000,236100,236103
50309616,SMAN 3 FATULEU,SMA,Nusa Tenggara Timur,Kab. Kupang,Fatuleu,240000,240100,240116
50204514,SMAN 6 MATARAM,SMA,Nusa Tenggara Barat,Kota Mataram,Sandubaya,230000,236000,236006
50300270,SMA NEGERI 1 AMARASI BARAT,SMA,Nusa Tenggara Timur,Kab. Kupang,Amarasi Barat,240000,240100,240125
69725918,SMAN 1 FATULEU TENGAH,SMA,Nusa Tenggara Timur,Kab. Kupang,Fatuleu Tengah,240000,240100,240133
50300257,SMAS IKARASI OEKABITI,SMA,Nusa Tenggara Timur,Kab. Kupang,Amarasi,240000,240100,240113
69822787,SMAN 1 SULAMU,SMA,Nusa Tenggara Timur,Kab. Kupang,Sulamu,240000,240100,240115
50301005,SMAN 2 KEFAMENANU,SMA,Nusa Tenggara Timur,Kab. Timor Tengah Utara,Kota Kefamenanu,240000,240400,240403
69822785,SMAN 1 AMFOANG BARAT LAUT,SMA,Nusa Tenggara Timur,Kab. Kupang,Amfoang Barat Laut,240000,240100,240127
69728420,SMAN INSANA TENGAH,SMA,Nusa Tenggara Timur,Kab. Timor Tengah Utara,Insana Tengah,240000,240400,240421
50300259,SMAN 2 KUPANG TIMUR,SMA,Nusa Tenggara Timur,Kab. Kupang,Kupang Timur,240000,240100,240114
69772588,SMA NEGERI MIOMAFFO TENGAH,SMA,Nusa Tenggara Timur,Kab. Timor Tengah Utara,Miomafo Tengah,240000,240400,240411
50307413,SMAN BIBOKI ANLEU,SMA,Nusa Tenggara Timur,Kab. Timor Tengah Utara,Biboki Anleu,240000,240400,240409
50309317,SMA NEGERI 2 ATAMBUA,SMA,Nusa Tenggara Timur,Kab. Belu,Tasifeto Barat,240000,240500,240505
69728423,SMAN INSANA BARAT,SMA,Nusa Tenggara Timur,Kab. Timor Tengah Utara,Insana Barat,240000,240400,240420
